SRBFTH1T1 6.466513 NaN NaN NaN 10.300429 NaN NaN NaN 15.311005 NaN NaN NaN 14.945055 NaN NaN NaN 7.608696 NaN NaN NaN
SRBFTH1T2 9.932280 NaN NaN NaN 8.602151 NaN NaN NaN 7.725322 NaN NaN NaN 7.843137 NaN NaN NaN 14.645309 NaN NaN NaN
SRBFTH1T3 9.628009 NaN NaN NaN 14.623656 NaN NaN NaN 16.707617 NaN NaN NaN 9.544469 NaN NaN NaN 17.857143 NaN NaN NaN
SRBFTH1T4 17.857143 NaN NaN NaN 8.456660 NaN NaN NaN 17.066667 NaN NaN NaN 5.037783 NaN NaN NaN 15.704388 NaN NaN NaN
SRBFTH1T5 16.400911 NaN NaN NaN 18.223235 NaN NaN NaN 14.931238 NaN NaN NaN 12.686567 NaN NaN NaN 16.926503 NaN NaN NaN
SRBFTH2T1 3.455724 11.567732 NaN NaN 5.431620 6.489676 NaN NaN 6.243496 6.508876 NaN NaN 5.851620 6.443618 NaN NaN 7.655502 5.242464 NaN NaN
SRBFTH2T2 6.106870 10.149254 NaN NaN 3.046790 11.224490 NaN NaN 4.972805 3.265306 NaN NaN 6.047516 7.088608 NaN NaN 4.301075 3.484995 NaN NaN
SRBFTH2T3 6.439394 5.899705 NaN NaN 4.564315 3.504380 NaN NaN 3.512195 1.996672 NaN NaN 6.459627 7.244502 NaN NaN 5.268109 9.644670 NaN NaN
SRBFTH2T4 6.430868 6.033183 NaN NaN 2.953846 2.551382 NaN NaN 6.000000 8.862629 NaN NaN 1.381693 3.734827 NaN NaN 4.637681 8.928571 NaN NaN
SRBFTH2T5 6.666667 3.932584 NaN NaN 5.015674 6.913580 NaN NaN 6.484296 7.415485 NaN NaN 6.952491 10.045662 NaN NaN 5.058366 6.376196 NaN NaN
SRBFTH3T1 3.185665 2.177463 2.473300 NaN 1.699416 3.186405 2.147075 NaN 3.824522 2.948403 2.434077 NaN 2.279202 2.553191 2.870323 NaN 2.876318 4.424203 1.642229 NaN
SRBFTH3T2 2.191781 4.958678 2.540579 NaN 2.209945 1.651917 2.682763 NaN 3.310916 1.235839 2.687570 NaN 3.740260 2.453988 1.796743 NaN 2.377093 2.049968 2.825947 NaN
SRBFTH3T3 3.913491 2.444444 2.386117 NaN 1.678909 2.006689 1.912732 NaN 2.074928 2.307692 4.140787 NaN 2.731707 2.308499 1.766004 NaN 3.548546 3.584765 3.616134 NaN
SRBFTH3T4 2.258611 3.497814 1.839685 NaN 3.359684 2.426917 3.178484 NaN 2.699055 4.481793 5.174129 NaN 1.912960 2.505219 1.944895 NaN 2.588997 3.301587 4.166667 NaN
SRBFTH3T5 4.280618 1.132503 4.152249 NaN 1.816347 3.659849 3.067093 NaN 3.007519 2.524383 3.457590 NaN 2.888087 3.893576 2.585650 NaN 2.888782 3.400638 2.419355 NaN
SRBFTH4T1 4.359673 2.529866 1.266491 2.810811 3.525836 1.144492 1.375752 2.072539 4.091754 1.529962 2.618328 2.269751 4.605053 1.912351 1.534036 2.585194 3.339296 1.922417 2.331229 1.886792
SRBFTH4T2 3.949731 1.799308 2.751843 2.437786 2.982172 1.553733 1.749016 1.457574 3.526448 1.856867 2.781641 2.654416 3.480348 1.589595 1.844168 1.554153 3.689567 1.301871 2.110312 3.217158
SRBFTH4T3 5.214153 2.679031 2.522068 2.211302 3.789731 1.945683 2.121504 2.217090 3.697800 2.552852 1.434426 1.931434 3.394256 2.358888 2.238047 1.765571 5.141066 2.431118 2.993052 1.985659
SRBFTH4T4 2.151899 3.112840 2.084419 2.570440 3.232826 2.870091 2.299952 3.323558 3.899160 2.056075 4.072398 4.083826 2.658610 2.126152 2.209945 1.225383 3.440586 2.759678 1.553398 3.026005
SRBFTH4T5 4.428486 1.737757 2.587800 3.144654 5.861828 1.904762 4.676923 2.522068 4.388906 3.725782 1.925602 3.166749 4.008503 3.189561 2.999063 3.233957 3.497814 3.579767 3.986711 2.895753
SWBFTH1T1 11.904762 NaN NaN NaN 10.894942 NaN NaN NaN 12.500000 NaN NaN NaN 9.128631 NaN NaN NaN 9.338521 NaN NaN NaN
SWBFTH1T2 7.947020 NaN NaN NaN 11.472275 NaN NaN NaN 12.598425 NaN NaN NaN 9.657948 NaN NaN NaN 8.627451 NaN NaN NaN
SWBFTH1T3 8.298755 NaN NaN NaN 18.930041 NaN NaN NaN 11.940299 NaN NaN NaN 9.056604 NaN NaN NaN 12.237094 NaN NaN NaN
SWBFTH1T4 12.048193 NaN NaN NaN 10.033445 NaN NaN NaN 18.813906 NaN NaN NaN 9.205021 NaN NaN NaN 11.605416 NaN NaN NaN
SWBFTH1T5 14.503817 NaN NaN NaN 10.847458 NaN NaN NaN 10.289389 NaN NaN NaN 8.628659 NaN NaN NaN 13.223140 NaN NaN NaN
SWBFTH2T1 6.896552 7.120419 NaN NaN 6.355932 6.363636 NaN NaN 6.801275 9.153318 NaN NaN 5.026178 4.576659 NaN NaN 3.235294 4.006678 NaN NaN
SWBFTH2T2 3.278689 1.884817 NaN NaN 6.795017 5.344296 NaN NaN 4.608295 7.900208 NaN NaN 5.923345 4.109589 NaN NaN 8.842105 11.389522 NaN NaN
SWBFTH2T3 7.264472 8.704663 NaN NaN 4.457953 8.044693 NaN NaN 7.314286 4.588113 NaN NaN 9.608091 5.377456 NaN NaN 4.573805 4.994325 NaN NaN
SWBFTH2T4 5.537806 5.069124 NaN NaN 2.892562 7.727273 NaN NaN 6.904488 7.976072 NaN NaN 3.659652 5.250205 NaN NaN 5.685856 6.511628 NaN NaN
SWBFTH2T5 5.369128 8.853119 NaN NaN 6.539510 7.788162 NaN NaN 4.893964 8.666667 NaN NaN 6.796117 7.336757 NaN NaN 7.324841 6.268657 NaN NaN
SWBFTH3T1 3.451109 2.836879 2.821577 NaN 2.167043 2.656546 2.889577 NaN 3.906837 5.660377 4.548685 NaN 3.304078 4.970760 3.089598 NaN 2.185046 1.949756 2.079272 NaN
SWBFTH3T2 2.743305 3.032491 1.934370 NaN 3.171642 2.642444 3.678529 NaN 2.083333 2.000834 2.208068 NaN 2.665300 2.403605 3.215434 NaN 4.923077 2.956393 6.779661 NaN
SWBFTH3T3 5.956113 5.899705 3.851091 NaN 3.272498 2.795031 3.182375 NaN 4.532578 2.162162 1.935874 NaN 2.344513 1.571195 3.023332 NaN 3.056351 2.322738 2.706027 NaN
SWBFTH3T4 4.528302 1.919123 3.550296 NaN 3.413655 2.414001 3.331700 NaN 2.453988 3.006106 1.683502 NaN 4.005340 2.804206 3.556387 NaN 2.733874 2.784603 2.614379 NaN
SWBFTH3T5 3.698811 2.334980 4.014599 NaN 3.954523 4.212638 4.767064 NaN 4.398021 3.895438 5.038760 NaN 2.692308 4.366398 3.180212 NaN 4.637681 4.182719 5.147059 NaN
SWBFTH4T1 1.753481 1.466737 1.539202 1.297082 0.900676 1.972489 2.300654 1.411646 2.470930 1.659221 2.316865 1.771591 1.767468 2.420982 1.915493 1.209456 2.127660 2.253855 1.374570 0.784094
SWBFTH4T2 2.394586 1.279814 2.000625 3.062787 1.773533 1.741460 1.804705 2.293724 2.378298 2.619730 2.894136 2.613430 1.733210 2.432955 1.550388 1.823056 1.400108 1.826484 1.442441 2.453988
SWBFTH4T3 1.392758 1.682086 1.161440 1.386882 1.435563 2.939212 1.573476 1.215067 1.508959 1.466352 1.785714 1.061008 1.684717 2.453988 1.230769 1.443175 1.844735 1.288433 1.454168 1.506810
SWBFTH4T4 1.872988 2.988115 1.637795 2.047782 1.919616 1.230769 2.366864 1.123946 1.441009 1.701014 1.658692 2.883749 2.048810 1.516196 1.830884 1.255887 1.209555 1.187905 1.432112 1.524224
SWBFTH4T5 3.567568 2.276131 2.577031 2.331744 2.584155 1.706970 3.317282 2.262578 2.193420 2.336697 2.253219 2.413273 2.024975 2.755002 3.329172 2.680653 0.918836 2.597403 3.021148 2.694359
RRBFTH1T1 14.049587 NaN NaN NaN 13.255361 NaN NaN NaN 14.876033 NaN NaN NaN 22.033898 NaN NaN NaN 15.000000 NaN NaN NaN
RRBFTH1T2 10.810811 NaN NaN NaN 8.988764 NaN NaN NaN 14.330218 NaN NaN NaN 13.548387 NaN NaN NaN 24.291498 NaN NaN NaN
RRBFTH1T3 11.467116 NaN NaN NaN 14.437367 NaN NaN NaN 17.813765 NaN NaN NaN 8.710218 NaN NaN NaN 11.314476 NaN NaN NaN
RRBFTH1T4 12.422360 NaN NaN NaN 10.480349 NaN NaN NaN 12.297735 NaN NaN NaN 9.003215 NaN NaN NaN 13.289037 NaN NaN NaN
RRBFTH1T5 7.920792 NaN NaN NaN 11.295681 NaN NaN NaN 7.582938 NaN NaN NaN 14.180207 NaN NaN NaN 15.508885 NaN NaN NaN
RRBFTH2T1 5.633803 12.062257 NaN NaN 6.102635 7.022472 NaN NaN 4.399057 7.615230 NaN NaN 6.589786 3.732504 NaN NaN 5.244997 8.643042 NaN NaN
RRBFTH2T2 7.109737 5.361930 NaN NaN 4.828974 5.699916 NaN NaN 7.055215 9.294872 NaN NaN 5.581395 7.811229 NaN NaN 7.002801 5.834093 NaN NaN
RRBFTH2T3 4.878049 8.150943 NaN NaN 7.137546 7.547170 NaN NaN 5.915493 5.818182 NaN NaN 2.973978 9.940017 NaN NaN 4.472397 8.273894 NaN NaN
RRBFTH2T4 4.864092 6.798867 NaN NaN 2.460697 5.256571 NaN NaN 6.710430 9.069586 NaN NaN 6.934813 6.546081 NaN NaN 2.976996 8.921933 NaN NaN
RRBFTH2T5 2.284264 6.031528 NaN NaN 6.824926 6.480118 NaN NaN 2.393418 9.134158 NaN NaN 4.946414 6.437454 NaN NaN 6.881077 7.692308 NaN NaN
RRBFTH3T1 3.214286 5.630865 5.274262 NaN 2.830606 3.978300 5.325987 NaN 1.702933 5.760922 3.405221 NaN 3.241491 4.160757 3.176284 NaN 4.068996 3.162791 4.881356 NaN
RRBFTH3T2 2.382979 2.051282 3.054893 NaN 3.792668 4.286671 5.741627 NaN 0.627317 1.698236 4.031150 NaN 3.736730 3.473730 3.829584 NaN 4.070305 5.257624 3.844306 NaN
RRBFTH3T3 5.439534 5.204819 8.110065 NaN 3.736135 4.444444 4.374703 NaN 5.293806 4.421053 2.901354 NaN 1.929260 3.990025 3.827751 NaN 4.075395 4.415011 3.664122 NaN
RRBFTH3T4 0.715112 2.622951 3.496722 NaN 2.471679 3.026482 3.542549 NaN 5.895692 4.437401 3.744880 NaN 2.265861 2.934434 3.769401 NaN 4.261232 2.764977 5.987334 NaN
RRBFTH3T5 0.640243 2.404526 4.273107 NaN 2.064758 2.587065 6.326384 NaN 3.400916 5.899705 5.559416 NaN 2.973978 3.334877 5.566097 NaN 2.157010 1.855533 3.501684 NaN
RRBFTH4T1 0.533232 1.916058 1.485017 4.079967 0.517260 1.297798 0.897532 1.991342 0.410426 2.411091 1.282462 2.364998 0.551105 0.724950 1.226126 1.758445 0.623432 1.280293 2.507837 2.443793
RRBFTH4T2 0.510494 1.040402 1.588414 1.994460 0.412707 2.149382 2.915767 2.400240 0.223111 0.212724 2.028496 1.741233 0.622374 1.090083 1.873098 1.673251 0.565447 1.955235 1.509027 2.822322
RRBFTH4T3 0.476823 1.582200 2.853067 1.924105 0.354113 1.830065 2.273902 1.642909 0.519684 1.526718 1.499148 3.885591 0.545354 2.102973 1.173021 2.320888 0.497283 2.391119 1.890359 2.027883
RRBFTH4T4 0.362347 2.184655 2.416188 3.485577 0.439530 1.531833 2.343096 2.975048 0.463120 1.874634 3.378167 2.107640 0.666031 2.278057 1.874634 1.223922 0.490066 1.279842 2.216359 1.797176
RRBFTH4T5 0.609599 1.543607 2.264151 3.094517 0.504695 1.627257 2.832694 2.368138 0.601036 2.588997 1.855072 2.799067 0.493097 2.279202 1.487779 2.174504 0.418226 0.338477 1.175528 2.496256
RWBFTH1T1 5.663717 NaN NaN NaN 12.265758 NaN NaN NaN 12.834225 NaN NaN NaN 6.932409 NaN NaN NaN 8.435852 NaN NaN NaN
RWBFTH1T2 8.842653 NaN NaN NaN 6.293706 NaN NaN NaN 10.017889 NaN NaN NaN 12.972973 NaN NaN NaN 11.367673 NaN NaN NaN
RWBFTH1T3 10.471204 NaN NaN NaN 12.224109 NaN NaN NaN 9.012132 NaN NaN NaN 12.794613 NaN NaN NaN 9.256198 NaN NaN NaN
RWBFTH1T4 6.711409 NaN NaN NaN 18.090452 NaN NaN NaN 6.872852 NaN NaN NaN 13.523132 NaN NaN NaN 11.663808 NaN NaN NaN
RWBFTH1T5 5.769231 NaN NaN NaN 14.965986 NaN NaN NaN 7.669617 NaN NaN NaN 12.121212 NaN NaN NaN 9.411765 NaN NaN NaN
RWBFTH2T1 4.284814 4.549147 NaN NaN 2.399435 2.747253 NaN NaN 3.890578 5.390071 NaN NaN 3.514552 3.125000 NaN NaN 5.056890 3.915171 NaN NaN
RWBFTH2T2 3.877221 2.127660 NaN NaN 5.173306 2.706027 NaN NaN 3.438395 4.841964 NaN NaN 3.661327 7.436919 NaN NaN 3.126879 2.902375 NaN NaN
RWBFTH2T3 5.072464 8.427877 NaN NaN 2.673031 7.826982 NaN NaN 4.636188 5.120000 NaN NaN 6.018809 3.267974 NaN NaN 5.422058 5.414013 NaN NaN
RWBFTH2T4 3.671971 4.830189 NaN NaN 5.054566 5.040771 NaN NaN 3.506098 5.737052 NaN NaN 3.160271 3.117693 NaN NaN 3.331350 5.207486 NaN NaN
RWBFTH2T5 3.072197 3.183315 NaN NaN 4.050223 3.648425 NaN NaN 5.768364 3.870537 NaN NaN 5.306122 3.003413 NaN NaN 3.183024 3.317972 NaN NaN
RWBFTH3T1 0.497406 0.456711 0.426182 NaN 1.148106 1.031030 1.220504 NaN 0.714170 0.590050 0.529875 NaN 0.559934 0.604433 0.641379 NaN 0.622945 0.675975 0.454991 NaN
RWBFTH3T2 0.688736 0.581832 0.618673 NaN 0.589623 0.461275 0.673894 NaN 0.723764 0.793508 0.582710 NaN 0.968858 0.982265 0.853789 NaN 0.746547 0.869963 1.085797 NaN
RWBFTH3T3 0.648486 0.790456 0.514169 NaN 0.677966 0.410256 0.606980 NaN 0.609577 0.869139 0.498866 NaN 0.882880 0.751659 0.486985 NaN 0.663212 0.537162 0.739548 NaN
RWBFTH3T4 0.671568 0.461015 0.590717 NaN 0.661430 0.817726 0.939533 NaN 1.075269 1.157952 0.870557 NaN 1.070514 1.022084 1.097896 NaN 0.575858 0.702464 0.573579 NaN
RWBFTH3T5 1.698842 2.575897 2.740220 NaN 0.725833 1.352367 1.240458 NaN 0.991832 1.011804 0.987034 NaN 1.902078 2.351446 4.173107 NaN 0.979252 0.949054 1.304631 NaN
RWBFTH4T1 0.352120 0.255058 0.301123 0.214662 0.698772 0.667960 2.351558 0.614882 0.235322 0.384800 0.311691 0.271732 0.305386 0.397141 0.439262 0.333225 0.562376 0.448126 2.654280 0.591676
RWBFTH4T2 0.500357 0.538414 1.191022 0.452287 0.324033 0.289831 0.379537 0.381118 0.418604 0.325022 0.355062 0.383125 0.213127 0.320587 0.325055 0.296071 0.337838 0.319346 0.394621 0.339411
RWBFTH4T3 0.294794 0.276601 0.330657 0.370140 0.331911 0.364739 0.365604 0.309639 0.394891 0.315785 0.356531 0.381865 0.387806 0.422594 0.387409 0.407685 0.833225 0.510036 0.420372 0.413799
RWBFTH4T4 0.497888 0.426989 3.000000 0.522958 0.356358 0.244798 0.378131 0.538182 0.217362 0.264386 0.258251 0.280887 0.372960 0.362704 0.320761 0.292964 0.634633 0.733945 1.849355 0.960279
RWBFTH4T5 0.581892 2.220771 0.566206 0.700081 0.711371 0.745747 1.465559 0.597493 0.733662 0.922367 2.644836 0.934288 0.468755 0.597776 0.508631 0.524024 0.432422 0.440846 0.271100 0.380258
SR1VMTH1T1 1.923899 NaN NaN NaN 4.532840 NaN NaN NaN 2.113459 NaN NaN NaN 5.058905 NaN NaN NaN 3.097514 NaN NaN NaN
SR1VMTH1T2 5.124283 NaN NaN NaN 7.067757 NaN NaN NaN 2.610736 NaN NaN NaN 3.955934 NaN NaN NaN 3.054593 NaN NaN NaN
SR1VMTH1T3 2.391890 NaN NaN NaN 7.709373 NaN NaN NaN 4.104135 NaN NaN NaN 3.841561 NaN NaN NaN 3.572737 NaN NaN NaN
SR1VMTH1T4 4.306367 NaN NaN NaN 2.948545 NaN NaN NaN 5.577265 NaN NaN NaN 1.951827 NaN NaN NaN 4.873183 NaN NaN NaN
SR1VMTH1T5 3.589870 NaN NaN NaN 8.903728 NaN NaN NaN 3.762586 NaN NaN NaN 4.264901 NaN NaN NaN 5.943847 NaN NaN NaN
SR1VMTH2T1 3.783663 2.709163 NaN NaN 1.432830 3.274930 NaN NaN 1.658012 3.218727 NaN NaN 1.351119 3.298471 NaN NaN 3.377227 1.854782 NaN NaN
SR1VMTH2T2 3.030843 1.269557 NaN NaN 2.508552 2.462650 NaN NaN 2.905692 1.571508 NaN NaN 1.123317 3.426396 NaN NaN 1.343447 2.686524 NaN NaN
SR1VMTH2T3 2.977931 2.903872 NaN NaN 2.114975 2.559025 NaN NaN 4.023642 1.739467 NaN NaN 3.084080 2.293872 NaN NaN 3.129445 2.155703 NaN NaN
SR1VMTH2T4 2.456924 4.211373 NaN NaN 2.891102 3.258340 NaN NaN 2.014324 1.918776 NaN NaN 1.845333 1.714584 NaN NaN 3.779315 1.856470 NaN NaN
SR1VMTH2T5 2.341189 2.488655 NaN NaN 1.370614 2.081231 NaN NaN 2.750785 2.284605 NaN NaN 1.766004 1.871197 NaN NaN 2.252356 1.598309 NaN NaN
SR1VMTH3T1 2.813653 1.336359 1.265635 NaN 1.159666 1.605930 1.774736 NaN 1.587026 1.833637 2.389626 NaN 1.095093 1.097913 1.101453 NaN 1.140283 1.697779 1.283234 NaN
SR1VMTH3T2 1.569827 1.237603 1.365159 NaN 1.451859 1.199573 1.755014 NaN 2.012031 2.503847 1.560468 NaN 1.153584 1.396458 1.478760 NaN 1.446734 1.513537 1.258581 NaN
SR1VMTH3T3 2.013933 1.435510 1.787362 NaN 2.170923 1.761323 2.264493 NaN 2.101668 1.549690 1.812230 NaN 1.433327 2.157124 2.255336 NaN 1.720596 1.247401 2.134844 NaN
SR1VMTH3T4 1.205196 1.371821 2.135726 NaN 1.148704 1.874932 2.126275 NaN 1.786926 2.436932 1.727957 NaN 1.996572 1.563130 2.041655 NaN 1.609621 2.536825 1.674662 NaN
SR1VMTH3T5 1.838559 2.272402 2.423581 NaN 1.485976 1.404759 1.453287 NaN 1.862617 2.113095 1.883286 NaN 1.456630 1.910036 3.463119 NaN 2.382564 3.324706 3.869304 NaN
SR1VMTH4T1 1.256777 1.290269 1.401116 1.578740 1.384768 1.648739 2.501060 1.720212 1.260720 1.513549 1.540449 1.743526 1.250982 1.519862 1.364871 1.148730 1.627301 1.689081 2.026748 2.081897
SR1VMTH4T2 1.079319 0.886154 0.948270 0.959216 1.656100 1.419932 1.447740 1.581596 1.965132 0.971817 1.089760 2.688604 1.089695 1.091006 0.965992 1.466824 1.127506 1.412097 1.115980 1.297480
SR1VMTH4T3 1.616449 1.269616 1.296401 1.382144 0.942847 1.046741 0.990396 0.984210 0.930641 0.875007 0.876633 0.872783 1.159351 1.342499 3.191903 0.960659 1.438477 1.567341 2.643303 3.061415
SR1VMTH4T4 0.869410 0.769277 1.125978 0.947568 1.638854 1.421092 1.431764 1.995045 1.366948 0.927274 1.222013 1.763360 1.377529 1.191121 1.915311 1.432958 1.472600 2.004918 2.202845 2.528249
